Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Demand Difference,Stock Coverage,Stock-Out Risk,Reorder Recommendation
2022-01-03,S002,P0018,Clothing,South,365,213,106,208.31,29.88,-4.689999999999998,1.7136150234741785,Low,No Action
2022-01-03,S002,P0019,Clothing,North,111,55,163,71.88,73.98,16.879999999999995,2.018181818181818,Low,No Action
2022-01-03,S002,P0020,Groceries,South,271,22,178,15.3,45.02,-6.699999999999999,12.318181818181818,Low,No Action
2022-01-03,S003,P0001,Clothing,North,134,100,185,100.66,82.88,0.6599999999999966,1.34,Medium,Monitor
2022-01-03,S003,P0002,Groceries,North,405,353,74,355.08,17.36,2.079999999999984,1.1473087818696883,Medium,Monitor
2022-01-03,S003,P0003,Electronics,West,290,255,118,246.78,42.7,-8.219999999999999,1.1372549019607843,Medium,Monitor
2022-01-03,S003,P0004,Clothing,South,403,154,189,166.81,89.67,12.810000000000002,2.616883116883117,Low,No Action
2022-01-03,S003,P0005,Clothing,East,311,147,29,154.97,65.77,7.969999999999999,2.1156462585034013,Low,No Action
2022-01-03,S003,P0006,Electronics,North,448,342,112,357.52,95.74,15.519999999999982,1.3099415204678362,Medium,Monitor
2022-01-03,S003,P0007,Furniture,West,277,54,126,48.62,98.9,-5.380000000000003,5.12962962962963,Low,No Action
2022-01-03,S003,P0008,Toys,East,421,289,112,292.21,41.11,3.2099999999999795,1.4567474048442905,Medium,Monitor
2022-01-03,S003,P0009,Toys,South,241,179,135,198.59,42.07,19.590000000000003,1.3463687150837989,Medium,Monitor
2022-01-03,S003,P0010,Furniture,South,186,175,75,177.8,95.89,2.8000000000000114,1.062857142857143,Medium,Monitor
2022-01-03,S003,P0011,Clothing,West,413,209,86,220.54,84.12,11.539999999999992,1.9760765550239234,Low,No Action
2022-01-03,S003,P0012,Toys,East,112,109,46,113.33,71.21,4.329999999999998,1.0275229357798166,High,Reorder
2022-01-03,S003,P0013,Groceries,South,268,43,78,49.77,49.23,6.770000000000003,6.232558139534884,Low,No Action
2022-01-03,S003,P0014,Toys,South,347,58,38,49.31,21.87,-8.689999999999998,5.982758620689655,Low,No Action
2022-01-03,S003,P0015,Electronics,South,495,399,86,390.1,60.83,-8.899999999999977,1.2406015037593985,Medium,Monitor
2022-01-03,S003,P0016,Clothing,West,324,95,145,111.3,56.78,16.299999999999997,3.4105263157894736,Low,No Action
2022-01-03,S003,P0017,Clothing,West,330,296,138,297.58,76.12,1.579999999999984,1.114864864864865,Medium,Monitor
2022-01-03,S003,P0018,Electronics,East,297,105,66,104.66,98.9,-0.3400000000000034,2.8285714285714287,Low,No Action
2022-01-03,S003,P0019,Clothing,East,169,103,47,107.67,46.24,4.670000000000002,1.6407766990291262,Low,No Action
2022-01-03,S003,P0020,Toys,South,257,131,103,123.65,16.35,-7.349999999999994,1.9618320610687023,Low,No Action
2022-01-03,S004,P0001,Groceries,East,175,66,140,56.84,83.63,-9.159999999999997,2.6515151515151514,Low,No Action
2022-01-03,S004,P0002,Groceries,West,228,163,161,161.48,81.57,-1.5200000000000102,1.3987730061349692,Medium,Monitor
2022-01-03,S004,P0003,Clothing,South,188,98,176,98.87,44.68,0.8700000000000045,1.9183673469387754,Low,No Action
2022-01-03,S004,P0004,Groceries,East,211,150,20,167.75,60.11,17.75,1.4066666666666667,Medium,Monitor
2022-01-03,S004,P0005,Furniture,North,149,15,60,21.91,24.63,6.91,9.933333333333334,Low,No Action
2022-01-03,S004,P0006,Electronics,North,383,36,75,26.89,36.31,-9.11,10.63888888888889,Low,No Action
2022-01-03,S004,P0007,Electronics,East,478,303,153,307.7,11.36,4.699999999999989,1.5775577557755776,Low,No Action
2022-01-03,S004,P0008,Electronics,East,217,209,35,215.04,63.1,6.039999999999992,1.0382775119617225,Medium,Monitor
2022-01-03,S004,P0009,Electronics,West,73,69,65,68.51,30.82,-0.4899999999999949,1.0579710144927537,Medium,Monitor
2022-01-03,S004,P0010,Electronics,West,467,143,183,139.44,23.73,-3.5600000000000023,3.265734265734266,Low,No Action
2022-01-03,S004,P0011,Clothing,West,353,239,44,255.26,29.49,16.25999999999999,1.4769874476987448,Medium,Monitor
2022-01-03,S004,P0012,Groceries,North,471,192,115,188.72,74.42,-3.280000000000001,2.453125,Low,No Action
2022-01-03,S004,P0013,Clothing,South,129,23,92,38.86,58.3,15.86,5.608695652173913,Low,No Action
2022-01-03,S004,P0014,Groceries,East,301,165,34,160.46,60.58,-4.539999999999992,1.8242424242424242,Low,No Action
2022-01-03,S004,P0015,Groceries,South,423,85,73,95.5,73.48,10.5,4.976470588235294,Low,No Action
2022-01-03,S004,P0016,Groceries,East,385,79,130,86.62,16.18,7.6200000000000045,4.8734177215189876,Low,No Action
2022-01-03,S004,P0017,Toys,North,74,33,29,43.64,38.52,10.64,2.242424242424242,Low,No Action
2022-01-03,S004,P0018,Electronics,South,467,270,108,270.37,46.93,0.37000000000000455,1.7296296296296296,Low,No Action
2022-01-03,S004,P0019,Toys,North,140,1,47,-3.91,80.41,-4.91,140.0,Low,No Action
2022-01-03,S004,P0020,Clothing,East,197,149,134,161.2,95.33,12.199999999999989,1.3221476510067114,Medium,Monitor
2022-01-03,S005,P0001,Groceries,North,159,3,145,18.12,36.3,15.120000000000001,53.0,Low,No Action
2022-01-03,S005,P0002,Electronics,North,322,59,111,78.35,82.08,19.349999999999994,5.4576271186440675,Low,No Action
2022-01-03,S005,P0003,Groceries,East,106,15,101,25.13,46.4,10.129999999999999,7.066666666666666,Low,No Action
2022-01-03,S005,P0004,Groceries,South,475,351,132,358.12,59.76,7.1200000000000045,1.3532763532763532,Medium,Monitor
2022-01-03,S005,P0005,Groceries,North,83,66,57,63.37,60.35,-2.6300000000000026,1.2575757575757576,Medium,Monitor
2022-01-03,S005,P0006,Groceries,West,117,62,58,59.04,40.61,-2.960000000000001,1.8870967741935485,Low,No Action
2022-01-03,S005,P0007,Clothing,West,368,77,44,95.69,63.61,18.689999999999998,4.779220779220779,Low,No Action
2022-01-03,S005,P0008,Electronics,South,207,177,154,173.93,97.09,-3.069999999999993,1.1694915254237288,Medium,Monitor
2022-01-03,S005,P0009,Electronics,West,398,349,98,350.47,52.72,1.4700000000000273,1.140401146131805,Medium,Monitor
2022-01-03,S005,P0010,Groceries,North,476,74,25,91.48,14.41,17.480000000000004,6.4324324324324325,Low,No Action
2022-01-03,S005,P0011,Groceries,North,119,40,151,43.92,74.14,3.9200000000000017,2.975,Low,No Action
2022-01-03,S005,P0012,Toys,North,77,72,27,68.01,46.94,-3.989999999999995,1.0694444444444444,Medium,Monitor
2022-01-03,S005,P0013,Toys,South,191,190,126,205.54,23.04,15.539999999999992,1.0052631578947369,High,Reorder
2022-01-03,S005,P0014,Toys,North,419,263,189,263.83,28.02,0.8299999999999841,1.5931558935361216,Low,No Action
2022-01-03,S005,P0015,Toys,South,184,126,175,143.76,86.82,17.75999999999999,1.4603174603174602,Medium,Monitor
2022-01-03,S005,P0016,Clothing,North,361,17,171,25.61,80.31,8.61,21.235294117647058,Low,No Action
2022-01-03,S005,P0017,Toys,East,154,19,116,37.45,41.28,18.450000000000003,8.105263157894736,Low,No Action
2022-01-03,S005,P0018,Toys,North,376,36,53,43.47,38.42,7.469999999999999,10.444444444444445,Low,No Action
2022-01-03,S005,P0019,Toys,North,268,207,177,198.44,59.93,-8.560000000000002,1.2946859903381642,Medium,Monitor
2022-01-03,S005,P0020,Toys,South,451,91,193,99.88,66.76,8.879999999999995,4.956043956043956,Low,No Action
2022-01-04,S001,P0001,Groceries,South,85,58,193,52.87,77.88,-5.130000000000003,1.4655172413793103,Low,No Action
2022-01-04,S001,P0002,Electronics,North,91,91,142,82.65,88.22,-8.349999999999994,1.0,Medium,Monitor
2022-01-04,S001,P0003,Toys,South,184,70,191,82.51,10.55,12.510000000000005,2.6285714285714286,Low,No Action
2022-01-04,S001,P0004,Electronics,North,209,0,123,15.37,44.81,15.37,209.0,Low,No Action
2022-01-04,S001,P0005,Electronics,East,470,32,192,45.57,69.65,13.57,14.6875,Low,No Action
2022-01-04,S001,P0006,Clothing,South,127,8,84,0.54,53.35,-7.46,15.875,Low,No Action
2022-01-04,S001,P0007,Groceries,North,367,341,39,336.71,33.47,-4.2900000000000205,1.0762463343108504,Medium,Monitor
2022-01-04,S001,P0008,Electronics,East,404,347,183,350.96,61.1,3.9599999999999795,1.1642651296829971,Medium,Monitor
2022-01-04,S001,P0009,Groceries,North,403,15,187,26.72,45.25,11.719999999999999,26.866666666666667,Low,No Action
2022-01-04,S001,P0010,Toys,East,494,85,122,92.86,94.98,7.859999999999999,5.811764705882353,Low,No Action
2022-01-04,S001,P0011,Toys,South,421,30,33,49.2,24.21,19.200000000000003,14.033333333333333,Low,No Action
2022-01-04,S001,P0012,Electronics,West,150,136,129,140.64,66.07,4.639999999999986,1.1029411764705883,Medium,Monitor
2022-01-04,S001,P0013,Toys,North,94,31,174,46.7,34.68,15.700000000000003,3.032258064516129,Low,No Action
2022-01-04,S001,P0014,Clothing,East,77,7,76,22.66,98.28,15.66,11.0,Low,No Action
2022-01-04,S001,P0015,Electronics,West,430,377,118,371.89,87.24,-5.110000000000014,1.1405835543766578,Medium,Monitor
2022-01-04,S001,P0016,Groceries,North,168,28,32,33.2,93.4,5.200000000000003,6.0,Low,No Action
2022-01-04,S001,P0017,Toys,West,353,348,36,349.59,53.02,1.589999999999975,1.014367816091954,Medium,Monitor
2022-01-04,S001,P0018,Groceries,South,380,258,66,258.58,58.54,0.5799999999999841,1.4728682170542635,Medium,Monitor
2022-01-04,S001,P0019,Toys,West,127,41,191,50.38,63.29,9.380000000000003,3.097560975609756,Low,No Action
2022-01-04,S001,P0020,Electronics,North,153,49,139,44.55,10.93,-4.450000000000003,3.122448979591837,Low,No Action
2022-01-04,S002,P0001,Clothing,North,108,83,25,85.5,45.49,2.5,1.3012048192771084,Medium,Monitor
2022-01-04,S002,P0002,Furniture,West,109,60,172,71.47,52.33,11.469999999999999,1.8166666666666667,Low,No Action
2022-01-04,S002,P0003,Toys,North,493,448,113,459.44,41.55,11.439999999999998,1.1004464285714286,Medium,Monitor
2022-01-04,S002,P0004,Toys,East,289,11,21,26.96,58.13,15.96,26.272727272727273,Low,No Action
2022-01-04,S002,P0005,Groceries,East,425,390,175,407.4,25.67,17.399999999999977,1.0897435897435896,Medium,Monitor
2022-01-04,S002,P0006,Clothing,West,118,81,139,88.67,33.96,7.670000000000002,1.4567901234567902,Medium,Monitor
2022-01-04,S002,P0007,Electronics,North,449,121,118,132.54,81.35,11.539999999999992,3.7107438016528924,Low,No Action
2022-01-04,S002,P0008,Groceries,West,184,44,152,52.26,57.34,8.259999999999998,4.181818181818182,Low,No Action
2022-01-04,S002,P0009,Toys,East,239,88,31,104.13,50.36,16.129999999999995,2.715909090909091,Low,No Action
2022-01-04,S002,P0010,Groceries,West,216,142,172,138.75,51.34,-3.25,1.5211267605633803,Low,No Action
2022-01-04,S002,P0011,Toys,North,291,48,69,48.65,13.09,0.6499999999999986,6.0625,Low,No Action
2022-01-04,S002,P0012,Electronics,North,74,61,87,67.72,94.85,6.719999999999999,1.2131147540983607,Medium,Monitor
2022-01-04,S002,P0013,Electronics,East,429,140,180,151.22,16.47,11.219999999999999,3.0642857142857145,Low,No Action
2022-01-04,S002,P0014,Toys,West,467,390,188,408.18,82.15,18.180000000000007,1.1974358974358974,Medium,Monitor
2022-01-04,S002,P0015,Toys,North,121,91,197,93.99,61.13,2.989999999999995,1.3296703296703296,Medium,Monitor
2022-01-04,S002,P0016,Groceries,East,134,32,107,32.03,63.74,0.030000000000001137,4.1875,Low,No Action
2022-01-04,S002,P0017,Electronics,East,152,60,92,54.96,66.78,-5.039999999999999,2.533333333333333,Low,No Action
2022-01-04,S002,P0018,Clothing,South,236,206,63,220.44,30.12,14.439999999999998,1.145631067961165,Medium,Monitor
2022-01-04,S002,P0019,Groceries,West,253,108,36,107.84,31.26,-0.1599999999999966,2.3425925925925926,Low,No Action
2022-01-04,S002,P0020,Furniture,East,403,349,42,340.49,21.47,-8.509999999999991,1.154727793696275,Medium,Monitor
2022-01-04,S003,P0001,Furniture,South,335,271,147,276.13,81.01,5.1299999999999955,1.2361623616236161,Medium,Monitor
2022-01-04,S003,P0002,Electronics,South,293,202,130,215.12,59.97,13.120000000000005,1.4504950495049505,Medium,Monitor
2022-01-04,S003,P0003,Toys,North,169,34,91,24.17,26.87,-9.829999999999998,4.970588235294118,Low,No Action
2022-01-04,S003,P0004,Clothing,West,294,165,43,164.1,99.12,-0.9000000000000057,1.7818181818181817,Low,No Action
2022-01-04,S003,P0005,Groceries,North,69,2,161,21.27,24.29,19.27,34.5,Low,No Action
2022-01-04,S003,P0006,Electronics,East,328,308,113,323.67,18.48,15.670000000000016,1.0649350649350648,Medium,Monitor
2022-01-04,S003,P0007,Toys,North,173,76,157,75.54,54.73,-0.45999999999999375,2.276315789473684,Low,No Action
2022-01-04,S003,P0008,Toys,East,108,91,129,95.55,59.61,4.549999999999997,1.1868131868131868,Medium,Monitor
2022-01-04,S003,P0009,Furniture,West,494,113,84,121.8,14.64,8.799999999999997,4.371681415929204,Low,No Action
2022-01-04,S003,P0010,Electronics,East,366,274,102,268.6,63.63,-5.399999999999977,1.3357664233576643,Medium,Monitor
2022-01-04,S003,P0011,Toys,East,441,116,52,128.01,95.99,12.009999999999991,3.8017241379310347,Low,No Action
2022-01-04,S003,P0012,Electronics,North,181,5,37,18.13,75.41,13.129999999999999,36.2,Low,No Action
2022-01-04,S003,P0013,Furniture,East,330,115,116,111.27,24.19,-3.730000000000004,2.869565217391304,Low,No Action
2022-01-04,S003,P0014,Clothing,East,228,79,158,75.88,85.33,-3.1200000000000045,2.8860759493670884,Low,No Action
2022-01-04,S003,P0015,Electronics,East,344,223,53,235.42,15.58,12.419999999999987,1.5426008968609866,Medium,Monitor
2022-01-04,S003,P0016,Furniture,West,336,258,175,260.26,19.63,2.259999999999991,1.302325581395349,Medium,Monitor
2022-01-04,S003,P0017,Toys,West,355,236,26,248.1,53.81,12.099999999999994,1.5042372881355932,Medium,Monitor
2022-01-04,S003,P0018,Toys,North,431,309,165,323.61,37.49,14.610000000000014,1.3948220064724919,Medium,Monitor
2022-01-04,S003,P0019,Groceries,North,172,32,160,26.96,38.2,-5.039999999999999,5.375,Low,No Action
2022-01-04,S003,P0020,Clothing,South,145,44,122,43.44,84.13,-0.5600000000000023,3.2954545454545454,Low,No Action
2022-01-04,S004,P0001,Furniture,South,487,145,149,154.43,20.39,9.430000000000007,3.3586206896551722,Low,No Action
2022-01-04,S004,P0002,Groceries,North,216,150,162,141.65,70.46,-8.349999999999994,1.44,Low,No Action
2022-01-04,S004,P0003,Toys,West,236,40,104,36.09,53.13,-3.9099999999999966,5.9,Low,No Action
2022-01-04,S004,P0004,Toys,West,260,245,199,256.94,82.0,11.939999999999998,1.0612244897959184,Medium,Monitor
2022-01-04,S004,P0005,Furniture,North,435,241,160,255.72,75.55,14.719999999999999,1.8049792531120332,Low,No Action
2022-01-04,S004,P0006,Groceries,South,499,138,175,128.04,50.26,-9.960000000000008,3.6159420289855073,Low,No Action
2022-01-04,S004,P0007,Clothing,East,180,152,102,157.24,56.58,5.240000000000009,1.1842105263157894,Medium,Monitor
2022-01-04,S004,P0008,Furniture,West,128,12,85,16.36,37.17,4.359999999999999,10.666666666666666,Low,No Action
2022-01-04,S004,P0009,Furniture,South,291,158,35,158.23,82.75,0.22999999999998977,1.8417721518987342,Low,No Action
2022-01-04,S004,P0010,Clothing,North,444,265,187,264.83,23.53,-0.17000000000001592,1.6754716981132076,Low,No Action
2022-01-04,S004,P0011,Clothing,East,281,240,182,243.7,56.3,3.6999999999999886,1.1708333333333334,Medium,Monitor
2022-01-04,S004,P0012,Toys,North,189,153,155,145.17,94.09,-7.8300000000000125,1.2352941176470589,Medium,Monitor
2022-01-04,S004,P0013,Groceries,West,80,68,48,81.02,24.53,13.019999999999996,1.1764705882352942,High,Reorder
2022-01-04,S004,P0014,Furniture,West,314,302,42,300.24,70.33,-1.759999999999991,1.0397350993377483,Medium,Monitor
2022-01-04,S004,P0015,Clothing,West,167,70,42,69.66,79.68,-0.3400000000000034,2.3857142857142857,Low,No Action
2022-01-04,S004,P0016,Groceries,West,129,92,73,89.92,25.69,-2.0799999999999983,1.4021739130434783,Medium,Monitor
2022-01-04,S004,P0017,Clothing,East,425,275,160,266.14,25.04,-8.860000000000014,1.5454545454545454,Low,No Action
2022-01-04,S004,P0018,Groceries,East,103,3,34,20.62,56.02,17.62,34.333333333333336,Low,No Action
2022-01-04,S004,P0019,Groceries,West,471,307,143,319.56,31.39,12.560000000000002,1.5342019543973942,Medium,Monitor
2022-01-04,S004,P0020,Groceries,South,364,62,27,68.97,86.86,6.969999999999999,5.870967741935484,Low,No Action
2022-01-04,S005,P0001,Furniture,North,383,195,175,214.04,21.71,19.039999999999992,1.964102564102564,Low,No Action
2022-01-04,S005,P0002,Furniture,West,495,33,75,36.13,40.56,3.1300000000000026,15.0,Low,No Action
2022-01-04,S005,P0003,Toys,South,439,263,107,266.77,29.2,3.769999999999982,1.6692015209125475,Low,No Action
2022-01-04,S005,P0004,Toys,West,101,83,94,97.81,82.18,14.810000000000002,1.216867469879518,Medium,Monitor
2022-01-04,S005,P0005,Toys,South,292,78,25,85.65,45.85,7.650000000000006,3.7435897435897436,Low,No Action
2022-01-04,S005,P0006,Clothing,West,466,118,75,133.87,42.08,15.870000000000005,3.9491525423728815,Low,No Action
2022-01-04,S005,P0007,Clothing,North,175,147,130,141.44,51.22,-5.560000000000002,1.1904761904761905,Medium,Monitor
2022-01-04,S005,P0008,Furniture,South,327,216,124,233.51,62.03,17.50999999999999,1.5138888888888888,Medium,Monitor
2022-01-04,S005,P0009,Groceries,West,194,27,43,26.91,36.53,-0.08999999999999986,7.185185185185185,Low,No Action
2022-01-04,S005,P0010,Electronics,North,349,172,189,171.35,84.66,-0.6500000000000057,2.0290697674418605,Low,No Action
2022-01-04,S005,P0011,Toys,West,237,78,192,77.14,39.15,-0.8599999999999994,3.0384615384615383,Low,No Action
2022-01-04,S005,P0012,Clothing,South,220,196,82,187.61,45.65,-8.389999999999986,1.1224489795918366,Medium,Monitor
2022-01-04,S005,P0013,Groceries,North,86,75,153,72.27,40.27,-2.730000000000004,1.1466666666666667,Medium,Monitor
2022-01-04,S005,P0014,Toys,West,334,11,179,8.45,82.99,-2.5500000000000007,30.363636363636363,Low,No Action
2022-01-04,S005,P0015,Clothing,West,186,144,197,150.43,60.15,6.430000000000007,1.2916666666666667,Medium,Monitor
2022-01-04,S005,P0016,Electronics,North,288,200,180,216.05,15.19,16.05000000000001,1.44,Medium,Monitor
2022-01-04,S005,P0017,Toys,North,460,256,107,252.35,37.46,-3.6500000000000057,1.796875,Low,No Action
2022-01-04,S005,P0018,Groceries,East,482,118,168,137.7,34.44,19.69999999999999,4.084745762711864,Low,No Action
2022-01-04,S005,P0019,Toys,North,278,244,24,259.18,84.99,15.180000000000007,1.139344262295082,Medium,Monitor
2022-01-04,S005,P0020,Furniture,West,128,54,139,62.09,81.63,8.090000000000003,2.3703703703703702,Low,No Action
2022-01-05,S001,P0001,Groceries,South,238,147,37,150.27,28.46,3.2700000000000102,1.619047619047619,Low,No Action
2022-01-05,S001,P0002,Toys,West,270,220,165,237.0,79.54,17.0,1.2272727272727273,Medium,Monitor
2022-01-05,S001,P0003,Toys,South,216,97,198,101.54,80.57,4.540000000000006,2.2268041237113403,Low,No Action
2022-01-05,S001,P0004,Electronics,North,172,29,73,40.03,93.53,11.030000000000001,5.931034482758621,Low,No Action
2022-01-05,S001,P0005,Furniture,West,405,192,76,193.38,46.13,1.3799999999999955,2.109375,Low,No Action
2022-01-05,S001,P0006,Toys,North,338,158,139,168.84,60.2,10.840000000000003,2.1392405063291138,Low,No Action
2022-01-05,S001,P0007,Groceries,West,409,8,143,17.44,53.65,9.440000000000001,51.125,Low,No Action
2022-01-05,S001,P0008,Electronics,West,102,42,23,35.11,59.2,-6.890000000000001,2.4285714285714284,Low,No Action
2022-01-05,S001,P0009,Furniture,East,433,5,185,6.6,98.03,1.5999999999999996,86.6,Low,No Action
2022-01-05,S001,P0010,Furniture,East,288,93,169,85.66,32.6,-7.340000000000003,3.096774193548387,Low,No Action
2022-01-05,S001,P0011,Groceries,North,485,44,191,54.08,53.31,10.079999999999998,11.022727272727273,Low,No Action
2022-01-05,S001,P0012,Electronics,West,414,78,91,76.67,93.96,-1.3299999999999983,5.3076923076923075,Low,No Action
2022-01-05,S001,P0013,Toys,East,370,57,24,55.73,83.3,-1.2700000000000031,6.491228070175438,Low,No Action
2022-01-05,S001,P0014,Toys,North,233,161,171,155.79,12.66,-5.210000000000008,1.4472049689440993,Medium,Monitor
2022-01-05,S001,P0015,Toys,West,272,172,139,183.33,55.77,11.330000000000013,1.5813953488372092,Medium,Monitor
2022-01-05,S001,P0016,Groceries,East,189,132,196,143.24,30.15,11.240000000000009,1.4318181818181819,Medium,Monitor
